efo_id	label	synonyms	source
OBA:2058440	level of protein SET (human) in cerebrospinal fluid	cerebrospinal fluid protein SET (human) amount	efo-obo-measurement-branch
OBA:2058441	level of CD83 antigen (human) in cerebrospinal fluid	cerebrospinal fluid CD83 antigen (human) amount	efo-obo-measurement-branch
OBA:2058442	level of transcription factor RelB (human) in cerebrospinal fluid	cerebrospinal fluid transcription factor RelB (human) amount	efo-obo-measurement-branch
OBA:2058443	level of interleukin-5 receptor subunit alpha (human) in cerebrospinal fluid	cerebrospinal fluid interleukin-5 receptor subunit alpha (human) amount	efo-obo-measurement-branch
OBA:2058444	level of N-acetylgalactosamine kinase (human) in cerebrospinal fluid	cerebrospinal fluid N-acetylgalactosamine kinase (human) amount	efo-obo-measurement-branch
OBA:2058445	level of AMP deaminase 2 (human) in cerebrospinal fluid	cerebrospinal fluid AMP deaminase 2 (human) amount	efo-obo-measurement-branch
OBA:2058446	level of fatty acid-binding protein 5 (human) in cerebrospinal fluid	cerebrospinal fluid fatty acid-binding protein 5 (human) amount	efo-obo-measurement-branch
OBA:2058447	level of ankyrin-2 (human) in cerebrospinal fluid	cerebrospinal fluid ankyrin-2 (human) amount	efo-obo-measurement-branch
OBA:2058448	level of defensin alpha 5 (human) in cerebrospinal fluid	cerebrospinal fluid defensin alpha 5 (human) amount	efo-obo-measurement-branch
OBA:2058449	level of Friend leukemia integration 1 transcription factor (human) in cerebrospinal fluid	cerebrospinal fluid Friend leukemia integration 1 transcription factor (human) amount	efo-obo-measurement-branch
OBA:2058450	level of hydroxymethylglutaryl-CoA synthase, cytoplasmic (human) in cerebrospinal fluid	cerebrospinal fluid hydroxymethylglutaryl-CoA synthase, cytoplasmic (human) amount	efo-obo-measurement-branch
OBA:2058451	level of interleukin-1 receptor-like 1 (human) in cerebrospinal fluid	cerebrospinal fluid interleukin-1 receptor-like 1 (human) amount	efo-obo-measurement-branch
OBA:2058452	level of protein Dr1 (human) in cerebrospinal fluid	cerebrospinal fluid protein Dr1 (human) amount	efo-obo-measurement-branch
OBA:2058453	level of DNA-binding protein SATB1 (human) in cerebrospinal fluid	cerebrospinal fluid DNA-binding protein SATB1 (human) amount	efo-obo-measurement-branch
OBA:2058454	level of RNA-binding protein EWS (human) in cerebrospinal fluid	cerebrospinal fluid RNA-binding protein EWS (human) amount	efo-obo-measurement-branch
OBA:2058455	level of inositol polyphosphate 5-phosphatase OCRL (human) in cerebrospinal fluid	cerebrospinal fluid inositol polyphosphate 5-phosphatase OCRL (human) amount	efo-obo-measurement-branch
OBA:2058456	level of inactive tyrosine-protein kinase transmembrane receptor ROR1 (human) in cerebrospinal fluid	cerebrospinal fluid inactive tyrosine-protein kinase transmembrane receptor ROR1 (human) amount	efo-obo-measurement-branch
OBA:2058457	level of tyrosine-protein kinase transmembrane receptor ROR2 (human) in cerebrospinal fluid	cerebrospinal fluid tyrosine-protein kinase transmembrane receptor ROR2 (human) amount	efo-obo-measurement-branch
OBA:2058458	level of transgelin (human) in cerebrospinal fluid	cerebrospinal fluid transgelin (human) amount	efo-obo-measurement-branch
OBA:2058459	level of myosin light chain 5 (human) in cerebrospinal fluid	cerebrospinal fluid myosin light chain 5 (human) amount	efo-obo-measurement-branch
OBA:2058460	level of N-acylethanolamine-hydrolyzing acid amidase (human) in cerebrospinal fluid	cerebrospinal fluid N-acylethanolamine-hydrolyzing acid amidase (human) amount	efo-obo-measurement-branch
OBA:2058461	level of dihydroorotate dehydrogenase (quinone), mitochondrial (human) in cerebrospinal fluid	cerebrospinal fluid dihydroorotate dehydrogenase (quinone), mitochondrial (human) amount	efo-obo-measurement-branch
OBA:2058462	level of tumor necrosis factor receptor superfamily member 17 (human) in cerebrospinal fluid	cerebrospinal fluid tumor necrosis factor receptor superfamily member 17 (human) amount	efo-obo-measurement-branch
OBA:2058463	level of kinesin-like protein KIF23 (human) in cerebrospinal fluid	cerebrospinal fluid kinesin-like protein KIF23 (human) amount	efo-obo-measurement-branch
OBA:2058464	level of contactin-2 (human) in cerebrospinal fluid	cerebrospinal fluid contactin-2 (human) amount	efo-obo-measurement-branch
OBA:2058465	level of methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial (human) in cerebrospinal fluid	cerebrospinal fluid methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial (human) amount	efo-obo-measurement-branch
OBA:2058466	level of pro-neuregulin-1, membrane-bound isoform (human) in cerebrospinal fluid	cerebrospinal fluid pro-neuregulin-1, membrane-bound isoform (human) amount	efo-obo-measurement-branch
OBA:2058467	level of DNA-binding protein inhibitor ID-2 (human) in cerebrospinal fluid	cerebrospinal fluid DNA-binding protein inhibitor ID-2 (human) amount	efo-obo-measurement-branch
OBA:2058468	level of desmocollin-2 (human) in cerebrospinal fluid	cerebrospinal fluid desmocollin-2 (human) amount	efo-obo-measurement-branch
OBA:2058469	level of interferon regulatory factor 8 (human) in cerebrospinal fluid	cerebrospinal fluid interferon regulatory factor 8 (human) amount	efo-obo-measurement-branch
OBA:2058470	level of beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase (human) in cerebrospinal fluid	cerebrospinal fluid beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase (human) amount	efo-obo-measurement-branch
OBA:2058471	level of dual specificity mitogen-activated protein kinase kinase 1 (human) in cerebrospinal fluid	cerebrospinal fluid dual specificity mitogen-activated protein kinase kinase 1 (human) amount	efo-obo-measurement-branch
OBA:2058472	level of angiopoietin-1 receptor (human) in cerebrospinal fluid	cerebrospinal fluid angiopoietin-1 receptor (human) amount	efo-obo-measurement-branch
OBA:2058473	level of mitogen-activated protein kinase kinase kinase 10 (human) in cerebrospinal fluid	cerebrospinal fluid mitogen-activated protein kinase kinase kinase 10 (human) amount	efo-obo-measurement-branch
OBA:2058474	level of peptidyl-prolyl cis-trans isomerase FKBP4 (human) in cerebrospinal fluid	cerebrospinal fluid peptidyl-prolyl cis-trans isomerase FKBP4 (human) amount	efo-obo-measurement-branch
OBA:2058475	level of nucleobindin-1 (human) in cerebrospinal fluid	cerebrospinal fluid nucleobindin-1 (human) amount	efo-obo-measurement-branch
OBA:2058476	level of complement factor H-related protein 3 (human) in cerebrospinal fluid	cerebrospinal fluid complement factor H-related protein 3 (human) amount	efo-obo-measurement-branch
OBA:2058477	level of glutathione S-transferase mu 4 (human) in cerebrospinal fluid	cerebrospinal fluid glutathione S-transferase mu 4 (human) amount	efo-obo-measurement-branch
OBA:2058478	level of hematopoietically-expressed homeobox protein HHEX (human) in cerebrospinal fluid	cerebrospinal fluid hematopoietically-expressed homeobox protein HHEX (human) amount	efo-obo-measurement-branch
OBA:2058479	level of cAMP-responsive element modulator (human) in cerebrospinal fluid	cerebrospinal fluid cAMP-responsive element modulator (human) amount	efo-obo-measurement-branch
OBA:2058480	level of aminoacylase-1 (human) in cerebrospinal fluid	cerebrospinal fluid aminoacylase-1 (human) amount	efo-obo-measurement-branch
OBA:2058481	level of transforming growth factor beta receptor type 3 (human) in cerebrospinal fluid	cerebrospinal fluid transforming growth factor beta receptor type 3 (human) amount	efo-obo-measurement-branch
OBA:2058482	level of lamin-B2 (human) in cerebrospinal fluid	cerebrospinal fluid lamin-B2 (human) amount	efo-obo-measurement-branch
OBA:2058483	level of 6-pyruvoyl tetrahydrobiopterin synthase (human) in cerebrospinal fluid	cerebrospinal fluid 6-pyruvoyl tetrahydrobiopterin synthase (human) amount	efo-obo-measurement-branch
OBA:2058484	level of trefoil factor 2 (human) in cerebrospinal fluid	cerebrospinal fluid trefoil factor 2 (human) amount	efo-obo-measurement-branch
OBA:2058485	level of urokinase plasminogen activator surface receptor (human) in cerebrospinal fluid	cerebrospinal fluid urokinase plasminogen activator surface receptor (human) amount	efo-obo-measurement-branch
OBA:2058486	level of mevalonate kinase (human) in cerebrospinal fluid	cerebrospinal fluid mevalonate kinase (human) amount	efo-obo-measurement-branch
OBA:2058487	level of parathyroid hormone/parathyroid hormone-related peptide receptor (human) in cerebrospinal fluid	cerebrospinal fluid parathyroid hormone/parathyroid hormone-related peptide receptor (human) amount	efo-obo-measurement-branch
OBA:2058488	level of complement factor H-related protein 1 (human) in cerebrospinal fluid	cerebrospinal fluid complement factor H-related protein 1 (human) amount	efo-obo-measurement-branch
OBA:2058489	level of collagen alpha-1(X) chain (human) in cerebrospinal fluid	cerebrospinal fluid collagen alpha-1(X) chain (human) amount	efo-obo-measurement-branch
OBA:2058490	level of glutamate carboxypeptidase 2 (human) in cerebrospinal fluid	cerebrospinal fluid glutamate carboxypeptidase 2 (human) amount	efo-obo-measurement-branch
OBA:2058491	level of eukaryotic translation initiation factor 4 gamma 1 (human) in cerebrospinal fluid	cerebrospinal fluid eukaryotic translation initiation factor 4 gamma 1 (human) amount	efo-obo-measurement-branch
OBA:2058492	level of keratin, type I cytoskeletal 17 (human) in cerebrospinal fluid	cerebrospinal fluid keratin, type I cytoskeletal 17 (human) amount	efo-obo-measurement-branch
OBA:2058493	level of neurogenic locus notch homolog protein 2 (human) in cerebrospinal fluid	cerebrospinal fluid neurogenic locus notch homolog protein 2 (human) amount	efo-obo-measurement-branch
OBA:2058494	level of hepatocyte growth factor activator (human) in cerebrospinal fluid	cerebrospinal fluid hepatocyte growth factor activator (human) amount	efo-obo-measurement-branch
OBA:2058495	level of protein kinase C theta type (human) in cerebrospinal fluid	cerebrospinal fluid protein kinase C theta type (human) amount	efo-obo-measurement-branch
OBA:2058496	level of lactoylglutathione lyase (human) in cerebrospinal fluid	cerebrospinal fluid lactoylglutathione lyase (human) amount	efo-obo-measurement-branch
OBA:2058497	level of aldo-keto reductase family 1 member C1 (human) in cerebrospinal fluid	cerebrospinal fluid aldo-keto reductase family 1 member C1 (human) amount	efo-obo-measurement-branch
OBA:2058498	level of single-stranded DNA-binding protein, mitochondrial (human) in cerebrospinal fluid	cerebrospinal fluid single-stranded DNA-binding protein, mitochondrial (human) amount	efo-obo-measurement-branch
OBA:2058499	level of macrophage-stimulating protein receptor (human) in cerebrospinal fluid	cerebrospinal fluid macrophage-stimulating protein receptor (human) amount	efo-obo-measurement-branch
OBA:2058500	level of 14-3-3 protein eta (human) in cerebrospinal fluid	cerebrospinal fluid 14-3-3 protein eta (human) amount	efo-obo-measurement-branch
OBA:2058501	level of cleavage stimulation factor subunit 1 (human) in cerebrospinal fluid	cerebrospinal fluid cleavage stimulation factor subunit 1 (human) amount	efo-obo-measurement-branch
OBA:2058502	level of sex-determining region Y protein (human) in cerebrospinal fluid	cerebrospinal fluid sex-determining region Y protein (human) amount	efo-obo-measurement-branch
OBA:2058503	level of ubiquitin-protein ligase E3A (human) in cerebrospinal fluid	cerebrospinal fluid ubiquitin-protein ligase E3A (human) amount	efo-obo-measurement-branch
OBA:2058504	level of dynamin-1 (human) in cerebrospinal fluid	cerebrospinal fluid dynamin-1 (human) amount	efo-obo-measurement-branch
OBA:2058505	level of galectin-10 (human) in cerebrospinal fluid	cerebrospinal fluid galectin-10 (human) amount	efo-obo-measurement-branch
OBA:2058506	level of focal adhesion kinase 1 (human) in cerebrospinal fluid	cerebrospinal fluid focal adhesion kinase 1 (human) amount	efo-obo-measurement-branch
OBA:2058507	level of protein kinase C zeta type (human) in cerebrospinal fluid	cerebrospinal fluid protein kinase C zeta type (human) amount	efo-obo-measurement-branch
OBA:2058508	level of zinc finger and BTB domain-containing protein 16 (human) in cerebrospinal fluid	cerebrospinal fluid zinc finger and BTB domain-containing protein 16 (human) amount	efo-obo-measurement-branch
OBA:2058509	level of protein kinase C delta type (human) in cerebrospinal fluid	cerebrospinal fluid protein kinase C delta type (human) amount	efo-obo-measurement-branch
OBA:2058510	level of neuronal acetylcholine receptor subunit beta-3 (human) in cerebrospinal fluid	cerebrospinal fluid neuronal acetylcholine receptor subunit beta-3 (human) amount	efo-obo-measurement-branch
OBA:2058511	level of inter-alpha-trypsin inhibitor heavy chain H3 (human) in cerebrospinal fluid	cerebrospinal fluid inter-alpha-trypsin inhibitor heavy chain H3 (human) amount	efo-obo-measurement-branch
OBA:2058512	level of tyrosine-protein phosphatase non-receptor type 11 (human) in cerebrospinal fluid	cerebrospinal fluid tyrosine-protein phosphatase non-receptor type 11 (human) amount	efo-obo-measurement-branch
OBA:2058513	level of 3-ketodihydrosphingosine reductase (human) in cerebrospinal fluid	cerebrospinal fluid 3-ketodihydrosphingosine reductase (human) amount	efo-obo-measurement-branch
OBA:2058514	level of regenerating islet-derived protein 3-alpha (human) in cerebrospinal fluid	cerebrospinal fluid regenerating islet-derived protein 3-alpha (human) amount	efo-obo-measurement-branch
OBA:2058515	level of tyrosine-protein kinase BTK (human) in cerebrospinal fluid	cerebrospinal fluid tyrosine-protein kinase BTK (human) amount	efo-obo-measurement-branch
OBA:2058516	level of serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha (human) in cerebrospinal fluid	cerebrospinal fluid serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha (human) amount	efo-obo-measurement-branch
OBA:2058517	level of proteasome activator complex subunit 1 (human) in cerebrospinal fluid	cerebrospinal fluid proteasome activator complex subunit 1 (human) amount	efo-obo-measurement-branch
OBA:2058518	level of myocyte-specific enhancer factor 2C (human) in cerebrospinal fluid	cerebrospinal fluid myocyte-specific enhancer factor 2C (human) amount	efo-obo-measurement-branch
OBA:2058519	level of tyrosine-protein kinase receptor TYRO3 (human) in cerebrospinal fluid	cerebrospinal fluid tyrosine-protein kinase receptor TYRO3 (human) amount	efo-obo-measurement-branch
OBA:2058520	level of amyloid beta precursor like protein 2 (human) in cerebrospinal fluid	cerebrospinal fluid amyloid beta precursor like protein 2 (human) amount	efo-obo-measurement-branch
OBA:2058521	level of sulfotransferase 2A1 (human) in cerebrospinal fluid	cerebrospinal fluid sulfotransferase 2A1 (human) amount	efo-obo-measurement-branch
OBA:2058522	level of GA-binding protein subunit beta-1 (human) in cerebrospinal fluid	cerebrospinal fluid GA-binding protein subunit beta-1 (human) amount	efo-obo-measurement-branch
OBA:2058523	level of DNA repair protein RAD51 homolog 1 (human) in cerebrospinal fluid	cerebrospinal fluid DNA repair protein RAD51 homolog 1 (human) amount	efo-obo-measurement-branch
OBA:2058524	level of paired box protein Pax-8 (human) in cerebrospinal fluid	cerebrospinal fluid paired box protein Pax-8 (human) amount	efo-obo-measurement-branch
OBA:2058525	level of fragile X messenger ribonucleoprotein 1 (human) in cerebrospinal fluid	cerebrospinal fluid fragile X messenger ribonucleoprotein 1 (human) amount	efo-obo-measurement-branch
OBA:2058526	level of fibromodulin (human) in cerebrospinal fluid	cerebrospinal fluid fibromodulin (human) amount	efo-obo-measurement-branch
OBA:2058527	level of peroxiredoxin-1 (human) in cerebrospinal fluid	cerebrospinal fluid peroxiredoxin-1 (human) amount	efo-obo-measurement-branch
